Date,Actual_Price,Signal,Shares_Held,Cash,Portfolio_Value,Daily_Return,Cumulative_Return
2025-10-13,651.0960693359375,SELL,166.0,548.0054927540352,108629.95300251966,-3002.2847548637365,8.629953002519658
2025-10-14,661.0865478515625,HOLD,166.0,548.0876935779484,110288.45463693733,1658.5016344176693,10.288454636937328
2025-10-15,660.2789306640625,HOLD,166.0,548.1699067319851,110154.47239696636,-133.98223997096648,10.15447239696636
2025-10-16,663.2102661132812,HOLD,166.0,548.2521322179948,110641.15630702268,486.68391005632293,10.641156307022683
2025-10-17,658.6936645507812,SELL,166.0,548.3343700378275,109891.48268546752,-749.6736215551646,9.891482685467519
2025-10-20,662.4326171875,SELL,166.0,548.4166201933332,110512.23107331834,620.748387850821,10.51223107331834
2025-10-21,669.3222045898438,HOLD,166.0,548.4988826863622,111655.98484460042,1143.7537712820777,11.655984844600418
2025-10-22,669.3121948242188,SELL,166.0,548.5811575187652,111654.40549833908,-1.5793462613364682,11.654405498339083
2025-10-23,665.83251953125,SELL,166.0,548.663444692393,111076.8616868799,-577.5438114591816,11.0768616868799
2025-10-24,669.7808837890625,SELL,166.0,548.7457442090969,111732.37245319347,655.5107663135714,11.73237245319347
2025-10-27,675.2546997070312,HOLD,166.0,548.8280560707283,112641.10820743792,908.7357542444515,12.641108207437924
2025-10-28,683.2211303710938,HOLD,166.0,548.9103802791388,113963.6180218807,1322.5098144427757,13.9636180218807
2025-10-29,685.0357666015625,HOLD,166.0,548.9927168361808,114264.92997269555,301.311950814852,14.264929972695551
2025-10-30,685.3648071289062,HOLD,166.0,549.0750657437062,114319.63304914214,54.703076446588966,14.319633049142139
2025-10-31,677.8270874023438,HOLD,166.0,549.1574270035677,113068.45393579263,-1251.1791133495135,13.068453935792625
2025-11-03,680.050537109375,HOLD,166.0,549.2398006176182,113437.62896077387,369.1750249812467,13.437628960773873
2025-11-04,681.3267822265625,BUY,166.0,549.3221865877109,113649.56803619709,211.9390754232154,13.649568036197088
2025-11-05,673.2506103515625,HOLD,166.0,549.404584915699,112309.00590327507,-1340.5621329220157,12.309005903275072
2025-11-06,675.583740234375,BUY,166.0,549.4869956034364,112696.38787450969,387.3819712346158,12.696387874509687
2025-11-07,668.3351440429688,HOLD,166.0,549.5694186527769,111493.2033297856,-1203.1845447240921,11.493203329785597
2025-11-10,668.9931640625,HOLD,166.0,549.6518540655749,111602.51708844058,109.31375865498558,11.602517088440582
2025-11-11,679.432373046875,BUY,166.0,549.7343018436846,113335.50822762493,1732.9911391843489,13.335508227624931
2025-11-12,680.9877319335938,BUY,166.0,549.8167619889612,113593.78026296552,258.27203534058935,13.593780262965518
2025-11-13,681.3666381835938,BUY,166.0,549.8992345032595,113656.76117297982,62.980910014302935,13.656761172979822
2025-11-14,670.0599975585938,HOLD,166.0,549.9817193884351,111779.941314115,-1876.819858864823,11.779941314115
2025-11-17,669.9503784179688,HOLD,166.0,550.0642166463433,111761.82703402915,-18.114280085850623,11.76182703402915
2025-11-18,663.7088012695312,SELL,166.0,550.1467262788402,110725.80773702102,-1036.0192970081262,10.725807737021023
