entry_idx,exit_idx,entry_price,exit_price,position,pnl,return_pct,prediction,correct
92903,92963,603.26,603.81,5,2.6499999999997725,0.08785598249510235,0.041513130997888,True
92971,93031,603.809,604.15,5,1.6050000000000408,0.05316250668671851,0.03924288952985305,True
93032,93092,603.92,604.16,5,1.1000000000000456,0.036428666048484756,0.039522044923599634,True
93137,93197,605.6,605.93,-5,-1.7499999999996363,-0.057793923381758136,-0.03879417985854607,False
93208,93268,605.8,604.9,5,-4.599999999999886,-0.15186530207989057,0.03721628269760834,False
93290,93350,604.2,605.14,5,4.599999999999705,0.1522674611055844,0.03824778015683207,True
93375,93435,606.08,605.8051,5,-1.474500000000012,-0.0486569429778251,0.0371473162684168,False
93435,93495,605.8051,605.3615,5,-2.318000000000302,-0.07652626232431196,0.03637467808047032,False
93540,93600,605.2125,600.08,6,-30.914999999999615,-0.8513538633124623,0.04980394431818388,False
93601,93661,599.3099,593.38,-8,47.279199999999804,0.9861175328490278,-0.08020722693673829,True
93661,93721,593.38,586.36,-8,55.99999999999986,1.1796824968822646,-0.35402609471271185,True
93721,93781,586.36,586.78,-8,-3.5199999999996727,-0.07503922504945068,-0.08794016573510402,False
93809,93869,587.25,586.7784,-5,2.2579999999998335,0.07690080885482617,-0.040195655447640546,True
93876,93936,586.74,588.77,6,12.059999999999835,0.3425708150117552,0.04858943628872806,True
93959,94019,588.99,589.0,-8,-0.23999999999992724,-0.005093465084295303,-0.06973729932342432,False
94021,94081,588.89,590.4,5,7.449999999999955,0.2530183905313371,0.036715347410863255,True
94121,94181,591.29,590.35,5,-4.799999999999704,-0.1623568807184192,0.03510506417835239,False
94181,94241,590.35,590.53,8,1.2799999999996,0.027102566274235622,0.06025254507363466,True
94241,94301,590.53,589.72,-8,6.319999999999563,0.13377813150897422,-0.06208090061657039,True
94301,94361,589.72,589.8797,-6,-1.0781999999995786,-0.030472088448743433,-0.04848278171387888,False
94393,94453,587.6,589.3501,-8,-14.1607999999998,-0.3012423417290631,-0.06710131032397763,False
94460,94520,589.84,588.61,6,-7.500000000000109,-0.21192187711922186,0.05113800040408159,False
94577,94637,586.93,586.65,-8,2.0799999999997816,0.04429829792308669,-0.07641522963856252,True
94637,94697,586.65,586.75,5,0.40000000000011365,0.013636751044067627,0.04076507826895356,True
94706,94766,586.5,584.87,5,-8.249999999999977,-0.28132992327365647,0.03619136333273913,False
94767,94827,585.0,580.14,5,-24.400000000000066,-0.8341880341880363,0.03922536150196719,False
94837,94897,580.03,579.49,5,-2.799999999999818,-0.0965467303415278,0.03668132254954639,False
94907,94967,580.07,578.99,5,-5.500000000000204,-0.18963228575862237,0.038887952464991514,False
94967,95027,578.99,579.6,7,4.130000000000095,0.10190158724675963,0.0449094253430676,True
95042,95102,579.0,581.16,5,10.699999999999841,0.3696027633851413,0.03870633467902499,True
95106,95166,581.68,584.59,7,20.230000000000572,0.4968367487278369,0.04563786707152342,True
95167,95227,584.69,592.11,7,51.79999999999971,1.2656279395919134,0.04958118078089837,True
95227,95287,592.11,594.68,8,20.39999999999949,0.4306632213608851,0.06492114747205155,True
95294,95354,595.61,592.1687,5,-17.306500000000348,-0.5811353066604102,0.038646160821566466,False
95356,95416,592.74,593.5901,-5,-4.350499999999988,-0.14679286027600594,-0.0396195305404268,False
95417,95477,593.66,590.44,6,-19.439999999999483,-0.5457669373041663,0.047849342806745514,False
95477,95537,590.44,589.99,-8,3.4400000000003637,0.07282704423820294,-0.09418997722706798,True
95549,95609,590.1,590.8,5,3.399999999999659,0.11523470598202537,0.03713145729949879,True
95613,95673,590.9001,592.21,-5,-6.649500000000421,-0.22506342442657978,-0.03669234795948668,False
95673,95733,592.21,592.88,-5,-3.4499999999997955,-0.11651272352712029,-0.03803108897697246,False
95764,95824,592.27,590.63,6,-9.95999999999992,-0.2802775761054902,0.043054014349721226,False
95825,95885,590.34,591.57,5,6.050000000000091,0.20496662940000984,0.03825090265386256,True
95915,95975,591.2,591.62,5,1.9999999999997953,0.0676589986468131,0.039122307481046205,True
95975,96035,591.62,589.37,8,-18.16,-0.38369223488049764,0.06703744630937278,False
96042,96102,590.11,590.78,-8,-5.519999999999673,-0.11692735252748793,-0.10920497472468159,False
96105,96165,591.38,592.27,-8,-7.279999999999891,-0.15387737157157602,-0.10859541433954077,False
96168,96228,592.52,593.62,-6,-6.7200000000001365,-0.18902315533653258,-0.055816625988955766,False
96229,96289,593.5401,593.51,5,-0.25050000000030653,-0.00844087872075725,0.037700737794461356,False
96309,96369,592.8999,594.51,6,9.54059999999993,0.26819029654078,0.04359416338844629,True
96415,96475,594.45,594.62,8,1.1999999999996727,0.02523340903355355,0.06138074298549557,True
96475,96535,594.62,595.47,5,4.150000000000114,0.139584945006899,0.0351751034188444,True
96543,96603,595.66,595.37,-5,1.349999999999818,0.04532787160460055,-0.03843082641952589,True
96617,96677,595.4,596.25,5,4.150000000000114,0.13940208263352752,0.03502138149757683,True
96677,96737,596.25,598.04,-5,-9.049999999999818,-0.3035639412997842,-0.03669234795948668,False
96738,96798,597.99,599.105,6,6.5700000000000545,0.1831134299904696,0.04327457330896531,True
96807,96867,599.09,600.04,5,4.649999999999659,0.15523544041795587,0.04210787078283395,True
96899,96959,600.66,601.4,5,3.6000000000000454,0.11986814504045702,0.036542876584242594,True
96985,97045,601.45,601.07,5,-1.9999999999999774,-0.06650594396874145,0.03927300252242372,False
97045,97105,601.07,598.6,5,-12.450000000000136,-0.41426123413246824,0.0373915577219048,False
97106,97166,598.65,599.19,8,4.160000000000618,0.08686210640609326,0.06017125766367343,True
97228,97288,599.19,599.67,5,2.2999999999995224,0.07677030658053446,0.03636651794626523,True
97294,97354,599.9999,599.92,5,-0.4995000000003302,-0.01665000277501147,0.03711977130428949,False
97361,97421,600.39,601.82,5,7.050000000000319,0.23484734922301567,0.035531904571447136,True
97426,97486,601.62,600.9495,5,-3.4525000000003048,-0.11477344503175776,0.03632191274332125,False
97490,97550,600.77,601.095,5,1.5250000000002273,0.05076818083460317,0.03484336646488436,True
97561,97621,600.73,601.9601,5,6.050499999999966,0.20143825012900857,0.035071765194106055,True
97638,97698,601.821,601.12,5,-3.6050000000001092,-0.11980306436631853,0.04291977425095018,False
97700,97760,601.09,600.87,5,-1.2000000000001363,-0.03992746510506367,0.0359667805037118,False
97760,97820,600.87,599.46,6,-8.57999999999981,-0.23798825037029112,0.05862773909785928,False
97824,97884,599.42,599.72,5,1.400000000000341,0.04671182142739118,0.040667579925999474,True
97907,97967,599.36,598.48,5,-4.499999999999977,-0.1501601708489047,0.039522044923599634,False
97967,98027,598.48,594.48,6,-24.119999999999997,-0.6717016441652185,0.045400242122959046,False
98027,98087,594.48,593.13,-8,10.640000000000182,0.2237249360785935,-0.2541855950710916,True
98094,98154,592.52,591.41,5,-5.650000000000068,-0.19071086208060717,0.038302834405029115,False
98156,98216,591.16,592.7,6,9.120000000000463,0.25712159144733693,0.046738876939720744,True
98248,98308,593.3,595.0875,-6,-10.845000000000137,-0.3046519467385847,-0.051273573506427896,False
98312,98372,594.93,595.0,5,0.2500000000002501,0.008404350091615824,0.037273897401366614,True
98372,98432,595.0,594.99,6,-0.17999999999994543,-0.00504201680672116,0.056763104550698794,False
98449,98509,595.02,594.92,8,-0.9600000000001819,-0.020167389331454868,0.06597297006918332,False
98509,98569,594.92,593.6,8,-10.71999999999949,-0.22524036845289053,0.26367369201328283,False
98569,98629,593.6,590.49,5,-15.650000000000068,-0.5272911051212961,0.0359667805037118,False
98629,98689,590.49,587.8,-8,21.360000000000436,0.45216684448509786,-0.07542598462462997,True
98693,98753,587.83,586.38,5,-7.350000000000227,-0.25007229981457996,0.042372278202033514,False
98753,98813,586.38,585.5101,-8,6.799200000000237,0.14494014120536675,-0.06988661479610575,True
98813,98873,585.5101,588.75,-6,-19.559400000000206,-0.55676238548234,-0.04790899205458622,False
98873,98933,588.75,591.3201,-8,-20.7208000000002,-0.43993205944798724,-0.07275409877252817,False
98933,98993,591.3201,591.2,6,-0.8405999999998766,-0.02369275118501458,0.05113800040408159,False
99014,99074,590.3801,590.4,5,-0.0004999999999654413,-1.6938240295207827e-05,0.03534417150129563,True
